siteID,labno,dateon,dateoff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
NE15,NP9196SW,"1996-09-17 14:00","1996-09-24 14:00",199609,4.730,13.000, ,0.080, ,0.012, ,0.016, ,0.044, ,0.290, ,1.020, ,0.050, ,1.570,0,-9,1647.500,24.640,24.640,w ,            ,3/28/2013 12:00:00 AM
NE15,NP9390SW,"1996-09-24 14:00","1996-10-01 14:00",199609,5.290,9.400, ,0.190, ,0.014, ,0.013, ,0.067, ,0.610, ,1.340, ,0.070, ,1.190,0,-9,1034.700,16.510,16.510,w ,            ,3/28/2013 12:00:00 AM
NE15,NP9549SW,"1996-10-01 14:00","1996-10-08 14:00",199610,6.250,16.900, ,0.950, ,0.112, ,0.116, ,0.149, ,0.970, ,2.970, ,0.300, ,2.190,0,-9,51.600,1.020,1.020,w ,            ,3/28/2013 12:00:00 AM
NE15,NP9796SW,"1996-10-08 14:00","1996-10-15 14:00",199610,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,6.100,-7.000,0.127,t ,            ,3/28/2013 12:00:00 AM
NE15,NP9883SW,"1996-10-15 14:00","1996-10-22 14:00",199610,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,10.000,-7.000,0.127,t ,            ,3/28/2013 12:00:00 AM
NE15,NQ0186SW,"1996-10-22 14:00","1996-10-29 15:00",199610,6.370,5.400, ,0.370, ,0.075, ,0.095, ,0.033, ,0.240, ,0.440, ,0.060, ,0.360,0,-9,1248.100,,18.384,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ0434SW,"1996-10-29 15:00","1996-11-05 15:00",199611,5.100,7.300, ,0.130, ,0.014, ,0.034, ,0.074, ,0.380, ,0.640, ,0.120, ,0.880,0,-9,133.300,1.780,1.780,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ0710SW,"1996-11-05 15:00","1996-11-12 15:00",199611,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,8.400,-7.000,0.127,t ,            ,3/28/2013 12:00:00 AM
NE15,NQ0798SW,"1996-11-12 15:00","1996-11-19 15:00",199611,4.910,8.300, ,0.030, ,0.005, ,0.007, ,0.045, ,0.310, ,0.580, ,0.070, ,0.880,0,-9,3264.800,52.070,52.070,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ0835SW,"1996-11-19 15:00","1996-11-26 15:00",199611,4.580,39.700, ,0.290, ,0.030, ,0.036, ,0.230, ,2.660, ,6.290, ,0.300, ,4.480,0,-9,22.900,2.030,2.030,wa,            ,3/28/2013 12:00:00 AM
NE15,NQ1211SW,"1996-11-26 15:00","1996-12-03 15:00",199611,5.580,3.800, ,0.040, ,0.004, ,0.016, ,0.018, ,0.230, ,0.440, ,0.050, ,0.360,0,-9,768.600,13.210,13.210,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ1262SW,"1996-12-03 15:00","1996-12-10 15:00",199612,5.040,9.000, ,0.150, ,0.014, ,0.062, ,0.075, ,0.330, ,2.120, ,0.130, ,0.310,0,-9,52.100,1.270,1.270,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ1522SW,"1996-12-10 15:00","1996-12-17 15:00",199612,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,154.600,3.050,3.050,  ,c           ,3/28/2013 12:00:00 AM
NE15,NQ1908SW,"1996-12-17 15:00","1996-12-24 15:00",199612,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.200,0.250,0.250,  ,v           ,3/28/2013 12:00:00 AM
NE15,NQ1919SW,"1996-12-24 15:00","1996-12-31 15:00",199612,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1.300,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,NQ2132SW,"1996-12-31 15:00","1997-01-07 15:00",199701,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,9.000,-7.000,0.127,t ,            ,3/28/2013 12:00:00 AM
NE15,NQ2354SW,"1997-01-07 15:00","1997-01-14 15:00",199701,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,NQ2457SW,"1997-01-14 15:00","1997-01-21 15:00",199701,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,NQ2855SW,"1997-01-21 15:00","1997-01-28 15:00",199701,5.220,15.000, ,0.550, ,0.024, ,0.019, ,0.081, ,0.850, ,4.230, ,0.120, ,0.880,0,-9,127.000,5.080,5.080,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ3008SW,"1997-01-28 15:00","1997-02-04 15:00",199701,4.820,12.600, ,0.240, ,0.012, ,0.032, ,0.067, ,0.480, ,2.280, ,0.130, ,0.860,0,-9,347.000,6.860,6.860,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ3134SW,"1997-02-04 15:00","1997-02-11 15:00",199702,5.750,5.200, ,0.060, ,0.005, ,0.008, ,0.032, ,0.440, ,1.240, ,0.050, ,0.250,0,-9,173.700,3.050,3.050,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ3306SW,"1997-02-11 15:00","1997-02-18 15:00",199702,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,<,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,NQ3613SW,"1997-02-18 15:00","1997-02-25 15:00",199702,5.850,5.800, ,0.060, ,0.007, ,0.027, ,0.064, ,0.490, ,1.400, ,0.110, ,0.260,0,-9,90.700,1.270,1.270,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ3830SW,"1997-02-25 15:00","1997-03-04 15:00",199702,5.480,12.300, ,0.300, ,0.021, ,0.024, ,0.107, ,0.870, ,2.110, ,0.150, ,1.790,0,-9,71.900,1.780,1.780,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ4054SW,"1997-03-04 15:00","1997-03-11 15:00",199703,6.520,22.200, ,0.500, ,0.038, ,0.051, ,0.119, ,1.940, ,3.220, ,0.200, ,2.400,0,-9,512.000,7.620,7.620,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ4319SW,"1997-03-11 15:00","1997-03-18 15:00",199703,6.680,27.300, ,0.710, ,0.049, ,0.071, ,0.120, ,2.330, ,4.530, ,0.220, ,3.340,0,-9,200.900,2.540,2.540,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ4479SW,"1997-03-18 15:00","1997-03-25 15:00",199703,6.330,25.500, ,1.500, ,0.097, ,0.075, ,0.101, ,1.620, ,4.770, ,0.190, ,3.550,0,-9,265.600,3.810,3.810,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ4654SW,"1997-03-25 15:00","1997-04-01 15:00",199703,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,5.900,0.510,0.510,  ,v           ,3/28/2013 12:00:00 AM
NE15,NQ4893SW,"1997-04-01 15:00","1997-04-08 14:00",199704,6.060,5.600, ,0.070, ,0.004, ,0.005, ,0.014, ,0.620, ,0.730, ,0.030, ,0.490,0,-9,1366.800,23.110,23.110,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ5059SW,"1997-04-08 14:00","1997-04-16 16:30",199704,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,227.100,10.160,10.160,  ,e           ,3/28/2013 12:00:00 AM
NE15,NQ5267SW,"1997-04-16 16:30","1997-04-22 14:00",199704,6.330,12.500, ,0.510, ,0.033, ,0.023, ,0.027, ,1.160, ,1.430, ,0.060, ,2.020,0,-9,600.900,9.400,9.400,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ5385SW,"1997-04-22 14:00","1997-04-29 14:00",199704,5.070,18.600, ,0.370, ,0.044, ,0.017, ,0.052, ,1.310, ,3.360, ,0.150, ,2.470,0,-9,84.800,1.270,1.270,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ5717SW,"1997-04-29 14:00","1997-05-06 14:00",199705,6.910,22.400, ,1.610, ,0.075, ,0.038, ,0.050, ,1.750, ,2.810, ,0.110, ,2.210,0,-9,1307.300,22.610,22.610,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ5903SW,"1997-05-06 14:00","1997-05-13 14:00",199705,6.220,5.900, ,0.160, ,0.016, ,0.029, ,0.075, ,0.510, ,0.580, ,0.090, ,0.530,0,-9,84.900,1.270,1.270,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ5931SW,"1997-05-13 14:00","1997-05-20 14:00",199705,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,13.000,0.250,0.250,  ,vc          ,3/28/2013 12:00:00 AM
NE15,NQ6282SW,"1997-05-20 14:00","1997-05-27 14:00",199705,6.600,22.000, ,0.770, ,0.047, ,0.043, ,0.044, ,2.030, ,3.170, ,0.090, ,2.760,0,-9,695.500,10.160,10.160,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ6455SW,"1997-05-27 14:00","1997-06-03 14:00",199705,4.960,30.400, ,0.180, ,0.022, ,0.011, ,0.109, ,2.550, ,5.030, ,0.200, ,4.830,0,-9,48.200,1.020,1.020,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ6560SW,"1997-06-03 14:00","1997-06-10 14:00",199706,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,6.800,-7.000,0.127,t ,            ,3/28/2013 12:00:00 AM
NE15,NQ6758SW,"1997-06-10 14:00","1997-06-17 14:00",199706,6.760,14.800, ,0.350, ,0.042, ,0.096, ,0.089, ,1.550, ,2.280, ,0.140, ,1.100,0,-9,161.900,2.540,2.540,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ7097SW,"1997-06-17 14:00","1997-06-24 14:00",199706,5.780,5.600, ,0.260, ,0.026, ,0.035, ,0.039, ,0.300, ,0.800, ,0.050, ,0.540,0,-9,2102.300,35.560,35.560,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ7246SW,"1997-06-24 14:00","1997-07-01 14:00",199706,5.420,7.900, ,0.340, ,0.029, ,0.032, ,0.066, ,0.390, ,1.380, ,0.110, ,0.860,0,-9,2064.600,29.460,29.460,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ7492SW,"1997-07-01 14:00","1997-07-08 14:00",199707,6.210,8.400, ,0.550, ,0.033, ,0.065, ,0.057, ,0.480, ,1.250, ,0.060, ,0.790,0,-9,2027.200,30.480,30.480,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ7680SW,"1997-07-08 14:00","1997-07-15 14:00",199707,5.590,7.100, ,0.400, ,0.033, ,0.024, ,0.098, ,0.260, ,1.430, ,0.150, ,0.570,0,-9,458.900,6.600,6.600,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ7905SW,"1997-07-15 14:00","1997-07-22 14:00",199707,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,77.600,1.270,1.270,  ,c           ,3/28/2013 12:00:00 AM
NE15,NQ8123SW,"1997-07-22 14:00","1997-07-29 14:00",199707,5.300,11.800, ,0.390, ,0.026, ,0.032, ,0.096, ,0.670, ,2.060, ,0.140, ,1.360,0,-9,1506.500,22.610,22.610,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ8208SW,"1997-07-29 14:00","1997-08-05 14:00",199708,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,17.200,0.760,0.760,  ,v           ,3/28/2013 12:00:00 AM
NE15,NQ8408SW,"1997-08-05 14:00","1997-08-12 14:00",199708,4.900,8.800, ,0.110, ,0.009,<,0.003, ,0.029, ,0.160, ,0.700, ,0.040, ,0.720,0,-9,2795.300,43.180,43.180,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ8738SW,"1997-08-12 14:00","1997-08-19 14:00",199708,6.280,13.200, ,0.750, ,0.043, ,0.090, ,0.085, ,0.900, ,2.460, ,0.130, ,1.370,0,-9,165.000,3.050,3.050,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ8841SW,"1997-08-19 14:00","1997-08-26 14:00",199708,6.420,20.500, ,0.540, ,0.052, ,0.154, ,0.139, ,2.090, ,4.410, ,0.310, ,1.440,0,-9,55.600,1.020,1.020,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ9200SW,"1997-08-26 14:00","1997-09-02 14:00",199708,5.690,11.300, ,0.480, ,0.026, ,0.032, ,0.049, ,0.740, ,1.720, ,0.100, ,1.660,0,-9,4816.400,71.120,71.120,w ,            ,3/28/2013 12:00:00 AM
NE15,NQ9231SW,"1997-09-02 14:00","1997-09-09 14:00",199709,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,16.900,-7.000,0.127,t ,            ,3/28/2013 12:00:00 AM
NE15,NQ9538SW,"1997-09-09 14:00","1997-09-16 14:00",199709,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,124.800,2.032,2.032,  ,c           ,3/28/2013 12:00:00 AM
NE15,NQ9768SW,"1997-09-16 14:00","1997-09-23 14:00",199709,4.920,10.000, ,0.173, ,0.012, ,0.008, ,0.035, ,0.290, ,0.840, ,0.060, ,1.170,0,-9,3378.300,51.308,51.308,w ,            ,3/28/2013 12:00:00 AM
NE15,NR0073SW,"1997-09-23 14:00","1997-09-30 14:00",199709,4.680,10.800, ,0.068, ,0.012, ,0.004, ,0.065, ,0.160, ,0.880, ,0.090, ,0.720,0,-9,276.200,4.318,4.318,w ,            ,3/28/2013 12:00:00 AM
NE15,NR0134SW,"1997-09-30 14:00","1997-10-07 14:00",199710,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,NR0394SW,"1997-10-07 14:00","1997-10-14 14:00",199710,5.570,4.000, ,0.061, ,0.007, ,0.023, ,0.032, ,0.300, ,0.300, ,0.060, ,0.460,0,-9,1326.200,20.320,20.320,w ,            ,3/28/2013 12:00:00 AM
NE15,NR0466SW,"1997-10-14 14:00","1997-10-21 14:00",199710,-9.000,-9.000, ,-9.000,<,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,<,-9.000,0,-9,0.200,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,NR0823SW,"1997-10-21 14:00","1997-10-28 15:00",199710,4.980,10.400, ,0.113, ,0.018, ,0.006, ,0.024, ,0.520, ,1.250,<,0.030, ,1.260,0,-9,4069.500,72.390,72.390,w ,            ,3/28/2013 12:00:00 AM
NE15,NR1016SW,"1997-10-28 15:00","1997-11-04 15:00",199711,6.390,12.500, ,0.721, ,0.157, ,0.279, ,0.153, ,0.540, ,1.380, ,0.180, ,1.540,0,-9,69.400,1.270,1.270,w ,            ,3/28/2013 12:00:00 AM
NE15,NR1061SW,"1997-11-04 15:00","1997-11-11 15:00",199711,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,19.100,0.508,0.508,  ,v           ,3/28/2013 12:00:00 AM
NE15,NR1281SW,"1997-11-11 15:00","1997-11-18 15:00",199711,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.900,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,NR1553SW,"1997-11-18 15:00","1997-11-25 15:00",199711,5.120,15.900, ,0.200, ,0.018,<,0.018, ,0.277, ,1.180, ,3.720, ,0.240, ,1.060,0,-9,25.000,0.254,0.254,wa,            ,3/28/2013 12:00:00 AM
NE15,NR1873SW,"1997-11-25 15:00","1997-12-02 15:00",199711,5.620,4.100, ,0.028, ,0.003,<,0.003, ,0.023, ,0.310, ,0.380, ,0.030, ,0.450,0,-9,3939.800,58.420,58.420,w ,            ,3/28/2013 12:00:00 AM
NE15,NR2030SW,"1997-12-02 15:00","1997-12-09 15:00",199712,6.080,15.000, ,0.193, ,0.025, ,0.068, ,0.055, ,1.560, ,3.580, ,0.110, ,1.250,0,-9,172.600,6.350,6.350,w ,            ,3/28/2013 12:00:00 AM
NE15,NR2108SW,"1997-12-09 15:00","1997-12-16 15:00",199712,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1.100,-7.000,0.127,t ,            ,3/28/2013 12:00:00 AM
NE15,NR2684SW,"1997-12-16 15:00","1997-12-23 15:00",199712,4.940,13.200, ,0.129, ,0.010, ,0.017, ,0.095, ,0.590, ,1.650, ,0.160, ,1.530,0,-9,65.800,2.540,2.540,w ,            ,3/28/2013 12:00:00 AM
NE15,NR2673SW,"1997-12-23 15:00","1997-12-30 15:00",199712,5.650,6.100, ,0.050, ,0.014, ,0.034, ,0.034, ,0.380, ,1.150, ,0.140, ,0.290,0,-9,22.100,0.508,0.508,wa,            ,3/28/2013 12:00:00 AM
NE15,NR2852SW,"1997-12-30 15:00","1998-01-06 15:00",199801,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,2.500,5.588,5.588,  ,v           ,3/28/2013 12:00:00 AM
NE15,NR3034SW,"1998-01-06 15:00","1998-01-13 15:00",199801,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.900,0.254,0.254,  ,v           ,3/28/2013 12:00:00 AM
NE15,NR3288SW,"1998-01-13 15:00","1998-01-20 15:00",199801,5.309,5.099, ,0.035, ,0.004,<,0.003, ,0.010, ,0.280, ,0.790, ,0.050, ,0.349,0,-9,242.300,4.064,4.064,w ,            ,3/28/2013 12:00:00 AM
NE15,NR3499SW,"1998-01-20 15:00","1998-01-27 15:00",199801,4.870,9.000, ,0.104, ,0.008, ,0.006, ,0.029, ,0.140, ,1.409, ,0.059, ,0.320,0,-9,68.000,5.080,5.080,w ,            ,3/28/2013 12:00:00 AM
NE15,NR3731SW,"1998-01-27 15:00","1998-02-03 15:00",199801,5.969,10.100, ,0.101, ,0.007,<,0.003, ,0.023, ,0.870, ,1.179, ,0.040, ,1.040,0,-9,1138.000,17.779,17.779,w ,            ,3/28/2013 12:00:00 AM
NE15,NR3959SW,"1998-02-03 15:00","1998-02-10 15:00",199802,4.980,9.900, ,0.076, ,0.003,<,0.003, ,0.021, ,0.489, ,1.230, ,0.050, ,1.080,0,-9,135.900,1.778,1.778,w ,            ,3/28/2013 12:00:00 AM
NE15,NR4085SW,"1998-02-10 15:00","1998-02-17 15:00",199802,5.030,12.300, ,0.092, ,0.010, ,0.010, ,0.023, ,0.670, ,2.339, ,0.080, ,1.139,0,-9,223.400,3.302,3.302,w ,            ,3/28/2013 12:00:00 AM
NE15,NR4285SW,"1998-02-17 15:00","1998-02-24 15:00",199802,5.309,21.000, ,0.348, ,0.019, ,0.012, ,0.033, ,1.820, ,4.460, ,0.070, ,2.759,0,-9,161.099,2.540,2.540,w ,            ,3/28/2013 12:00:00 AM
NE15,NR4380SW,"1998-02-24 15:00","1998-03-03 15:00",199802,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,27.899,0.254,0.254,  ,v           ,3/28/2013 12:00:00 AM
NE15,NR4716SW,"1998-03-03 15:00","1998-03-10 15:00",199803,4.660,16.800, ,0.269, ,0.021, ,0.012, ,0.063, ,0.429, ,2.750, ,0.120, ,0.959,0,-9,322.300,10.160,10.160,w ,            ,3/28/2013 12:00:00 AM
NE15,NR4927SW,"1998-03-10 15:00","1998-03-17 15:00",199803,4.589,15.300, ,0.079, ,0.007, ,0.004, ,0.016, ,0.310, ,1.530, ,0.050, ,1.200,0,-9,468.300,7.112,7.112,w ,            ,3/28/2013 12:00:00 AM
NE15,NR5158SW,"1998-03-17 15:00","1998-03-24 15:00",199803,4.580,23.300, ,0.180, ,0.017, ,0.017, ,0.032, ,1.020, ,2.960, ,0.140, ,2.370,0,-9,103.900,1.523,1.523,w ,            ,3/28/2013 12:00:00 AM
NE15,NR5367SW,"1998-03-24 15:00","1998-03-31 15:00",199803,6.309,11.000, ,0.664, ,0.042, ,0.047, ,0.134, ,0.680, ,0.839, ,0.140, ,1.510,0,-9,2046.300,31.750,31.750,w ,            ,3/28/2013 12:00:00 AM
NE15,NR5548SW,"1998-03-31 15:00","1998-04-07 14:00",199804,4.839,22.100, ,0.893, ,0.044, ,0.050, ,0.084, ,0.959, ,2.990, ,0.130, ,3.279,0,-9,1621.300,23.875,23.875,w ,            ,3/28/2013 12:00:00 AM
NE15,NR5972SW,"1998-04-07 14:00","1998-04-14 14:00",199804,4.610,20.100, ,0.178, ,0.018, ,0.011, ,0.028, ,0.810, ,2.570, ,0.060, ,2.000,0,-9,1401.000,23.876,23.876,w ,            ,3/28/2013 12:00:00 AM
NE15,NR5936SW,"1998-04-14 14:00","1998-04-21 14:00",199804,6.920,23.900, ,1.251, ,0.080, ,0.070, ,0.050, ,1.930, ,2.420, ,0.100, ,2.100,0,-9,492.300,6.350,6.350,w ,            ,3/28/2013 12:00:00 AM
NE15,NR6237SW,"1998-04-21 14:00","1998-04-28 14:00",199804,6.020,24.500, ,0.212, ,0.026, ,0.025, ,0.026, ,2.240, ,3.220, ,0.080, ,4.080,0,-9,83.800,-6.999,0.127,w ,            ,3/28/2013 12:00:00 AM
NE15,NR6412SW,"1998-04-28 14:00","1998-05-05 14:00",199805,6.760,24.100, ,0.816, ,0.082, ,0.048, ,0.055, ,1.860, ,2.630, ,0.080, ,2.580,0,-9,829.200,14.478,14.478,w ,            ,3/28/2013 12:00:00 AM
NE15,NR6597SW,"1998-05-05 14:00","1998-05-12 14:00",199805,5.740,21.800, ,0.791, ,0.067, ,0.036, ,0.021, ,1.800, ,3.290, ,0.100, ,3.820,0,-9,1530.800,21.336,21.336,w ,            ,3/28/2013 12:00:00 AM
NE15,NR6798SW,"1998-05-12 14:00","1998-05-19 14:00",199805,6.190,12.000, ,0.293, ,0.026, ,0.092, ,0.076, ,1.200, ,1.110, ,0.100, ,1.670,0,-9,1847.600,29.718,29.718,w ,            ,3/28/2013 12:00:00 AM
NE15,NR7097SW,"1998-05-19 14:00","1998-05-26 14:00",199805,6.120,19.700, ,0.593, ,0.034, ,0.068, ,0.034, ,1.500, ,2.190, ,0.080, ,2.120,0,-9,3760.600,51.308,51.308,w ,            ,3/28/2013 12:00:00 AM
NE15,NR7263SW,"1998-05-26 14:00","1998-06-02 14:00",199805,6.610,20.900, ,0.868, ,0.067, ,0.098, ,0.083, ,1.890, ,2.220, ,0.110, ,1.740,0,-9,901.000,12.700,12.700,w ,            ,3/28/2013 12:00:00 AM
NE15,NR7425SW,"1998-06-02 14:00","1998-06-09 14:00",199806,5.860,8.300, ,0.344, ,0.021, ,0.018, ,0.025, ,0.570, ,1.050, ,0.060, ,1.030,0,-9,4591.600,67.310,67.310,w ,            ,3/28/2013 12:00:00 AM
NE15,NR7675SW,"1998-06-09 14:00","1998-06-16 14:00",199806,5.710,5.200, ,0.223, ,0.018, ,0.034, ,0.021, ,0.330, ,0.690, ,0.040, ,0.550,0,-9,6657.800,101.092,101.092,w ,            ,3/28/2013 12:00:00 AM
NE15,NR8063SW,"1998-06-16 14:00","1998-06-23 14:00",199806,6.390,16.200, ,0.936, ,0.078, ,0.106, ,0.181, ,1.160, ,2.180, ,0.220, ,1.730,0,-9,822.700,11.938,11.938,w ,            ,3/28/2013 12:00:00 AM
NE15,NR7975SW,"1998-06-23 14:00","1998-06-30 14:00",199806,6.360,17.600, ,1.026, ,0.074, ,0.142, ,0.148, ,1.100, ,2.790, ,0.250, ,1.990,0,-9,327.600,4.572,4.572,w ,            ,3/28/2013 12:00:00 AM
NE15,NR8271SW,"1998-06-30 14:00","1998-07-07 14:00",199807,5.530,9.800, ,0.385, ,0.033, ,0.038, ,0.081, ,0.520, ,1.690, ,0.110, ,1.170,0,-9,3611.900,53.340,53.340,w ,            ,3/28/2013 12:00:00 AM
NE15,NR8390SW,"1998-07-07 14:00","1998-07-14 14:00",199807,4.610,18.200, ,0.264, ,0.016, ,0.012, ,0.025, ,0.460, ,2.920, ,0.160, ,0.740,0,-9,51.200,0.762,0.762,w ,            ,3/28/2013 12:00:00 AM
NE15,NR8696SW,"1998-07-14 14:00","1998-07-22 14:00",199807,5.520,8.300, ,0.353, ,0.027, ,0.024, ,0.027, ,0.410, ,1.360, ,0.050, ,0.840,0,-9,3004.000,46.990,46.990,w ,            ,3/28/2013 12:00:00 AM
NE15,NR8889SW,"1998-07-22 14:00","1998-07-28 14:00",199807,4.780,12.100, ,0.148, ,0.016, ,0.009, ,0.013, ,0.470, ,1.480, ,0.060, ,1.170,0,-9,399.000,5.842,5.842,w ,            ,3/28/2013 12:00:00 AM
NE15,NR9103SW,"1998-07-28 14:00","1998-08-04 14:00",199808,5.880,10.100, ,0.598, ,0.047, ,0.022, ,0.048, ,0.500, ,1.700, ,0.100, ,1.350,0,-9,783.000,12.700,12.700,w ,            ,3/28/2013 12:00:00 AM
NE15,NR9309SW,"1998-08-04 14:00","1998-08-11 14:00",199808,5.210,7.000, ,0.050, ,0.006, ,0.006, ,0.006, ,0.410, ,0.800, ,0.030, ,0.890,0,-9,495.900,7.112,7.112,w ,            ,3/28/2013 12:00:00 AM
NE15,NR9508SW,"1998-08-11 14:00","1998-08-18 14:00",199808,6.580,22.200, ,0.741, ,0.087, ,0.090, ,0.036, ,1.930, ,4.420, ,0.210, ,1.780,0,-9,114.700,1.778,1.778,w ,            ,3/28/2013 12:00:00 AM
NE15,NR9722SW,"1998-08-18 14:00","1998-08-25 14:00",199808,4.800,14.700, ,0.400, ,0.023, ,0.012, ,0.016, ,0.450, ,1.620, ,0.040, ,1.820,0,-9,7441.000,110.490,110.490,w ,            ,3/28/2013 12:00:00 AM
NE15,NS0022SW,"1998-08-25 14:00","1998-09-01 14:00",199808,6.240,8.200, ,0.508, ,0.028, ,0.017, ,0.020, ,0.510, ,1.450, ,0.060, ,0.680,0,-9,633.900,10.160,10.160,w ,            ,3/28/2013 12:00:00 AM
